model,chunk_size,chunk_overlap,query_id,query,family,language,extra_docs,trial,top1_score,top10_mean_score,iaea_priority_top10,first_iaea_rank
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,30,9,0.3060247600078583,0.26485246419906616,0.1,6
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,35,0,0.3060247600078583,0.26594090461730957,0.1,8
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,35,1,0.3060247600078583,0.2624158263206482,0.2,7
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,35,2,0.3060247600078583,0.2653505802154541,0.1,7
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,35,3,0.2769358158111572,0.2535169720649719,0.2,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,35,4,0.3060247600078583,0.25843459367752075,0.3,6
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,35,5,0.2769358158111572,0.25817811489105225,0.1,6
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,35,6,0.3060247600078583,0.2551656663417816,0.3,5
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,35,7,0.3060247600078583,0.26432645320892334,0.1,7
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,35,8,0.3060247600078583,0.2672361433506012,0.1,8
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,35,9,0.3060247600078583,0.2633749544620514,0.1,6
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,40,0,0.3060247600078583,0.26684901118278503,0.1,8
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,40,1,0.3060247600078583,0.2654343545436859,0.1,7
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,40,2,0.2769358158111572,0.25817811489105225,0.1,6
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,40,3,0.3060247600078583,0.2652002274990082,0.1,7
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,40,4,0.3060247600078583,0.2663424611091614,0.1,7
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,40,5,0.3060247600078583,0.26146429777145386,0.2,6
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,40,6,0.3060247600078583,0.26684901118278503,0.1,8
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,40,7,0.3060247600078583,0.260162889957428,0.2,5
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,40,8,0.3060247600078583,0.26383763551712036,0.1,6
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,40,9,0.2769358158111572,0.25817811489105225,0.1,6
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,45,0,0.3060247600078583,0.25982537865638733,0.2,6
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,45,1,0.3060247600078583,0.26191771030426025,0.2,6
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,45,2,0.3060247600078583,0.26325684785842896,0.1,6
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,45,3,0.3060247600078583,0.2672361433506012,0.1,8
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,45,4,0.3060247600078583,0.25938040018081665,0.2,6
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,45,5,0.3060247600078583,0.26684901118278503,0.1,8
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,45,6,0.3060247600078583,0.2672361433506012,0.1,8
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,45,7,0.3060247600078583,0.2663424611091614,0.1,7
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,45,8,0.3060247600078583,0.2672361433506012,0.1,8
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,45,9,0.3060247600078583,0.2672361433506012,0.1,8
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,50,0,0.3060247600078583,0.2672361433506012,0.1,8
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,50,1,0.3060247600078583,0.2672361433506012,0.1,8
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,50,2,0.2769358158111572,0.25919294357299805,0.1,6
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,50,3,0.3060247600078583,0.2672361433506012,0.1,8
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,50,4,0.3060247600078583,0.2663509249687195,0.1,7
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,50,5,0.3060247600078583,0.2672361433506012,0.1,8
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,50,6,0.3060247600078583,0.2672361433506012,0.1,8
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,50,7,0.3060247600078583,0.2672361433506012,0.1,8
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,50,8,0.3060247600078583,0.2672361433506012,0.1,8
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,50,9,0.3060247600078583,0.2672361433506012,0.1,8
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,51,0,0.3060247600078583,0.2672361433506012,0.1,8
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,51,1,0.3060247600078583,0.2672361433506012,0.1,8
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,51,2,0.3060247600078583,0.2672361433506012,0.1,8
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,51,3,0.3060247600078583,0.2672361433506012,0.1,8
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,51,4,0.3060247600078583,0.2672361433506012,0.1,8
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,51,5,0.3060247600078583,0.2672361433506012,0.1,8
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,51,6,0.3060247600078583,0.2672361433506012,0.1,8
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,51,7,0.3060247600078583,0.2672361433506012,0.1,8
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,51,8,0.3060247600078583,0.2672361433506012,0.1,8
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,51,9,0.3060247600078583,0.2672361433506012,0.1,8
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,0,0,0.5460350513458252,0.5181523561477661,1.0,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,5,0,0.5460350513458252,0.5181523561477661,1.0,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,5,1,0.5460349917411804,0.5181523561477661,1.0,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,5,2,0.5677154064178467,0.531946063041687,0.6,2
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,5,3,0.5677154064178467,0.5354277491569519,0.5,2
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,5,4,0.5581884384155273,0.53591388463974,0.4,3
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,5,5,0.5581884384155273,0.534990668296814,0.5,3
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,5,6,0.5460350513458252,0.532832682132721,0.5,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,5,7,0.5778768062591553,0.5359750986099243,0.5,2
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,5,8,0.5677154064178467,0.5331010222434998,0.5,2
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,5,9,0.5677154064178467,0.531946063041687,0.6,2
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,10,0,0.5460350513458252,0.5181523561477661,1.0,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,10,1,0.5677154064178467,0.5331010222434998,0.5,2
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,10,2,0.5460350513458252,0.5181523561477661,1.0,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,10,3,0.5778768062591553,0.5370841026306152,0.5,2
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,10,4,0.5460350513458252,0.5287689566612244,0.5,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,10,5,0.5778768062591553,0.5326749682426453,0.6,2
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,10,6,0.5564729571342468,0.5306613445281982,0.5,2
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,10,7,0.5460350513458252,0.532832682132721,0.5,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,10,8,0.5460350513458252,0.5279331803321838,0.7,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,10,9,0.5581884384155273,0.5374783873558044,0.4,3
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,15,0,0.5677154064178467,0.5372939705848694,0.4,2
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,15,1,0.5778768062591553,0.5417425036430359,0.4,3
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,15,2,0.5677154064178467,0.5426366925239563,0.3,3
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,15,3,0.5778768062591553,0.545942485332489,0.3,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,15,4,0.5564729571342468,0.5313700437545776,0.5,2
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,15,5,0.5581884384155273,0.5374783873558044,0.4,3
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,15,6,0.5460350513458252,0.5336450934410095,0.5,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,15,7,0.5677154064178467,0.5380562543869019,0.4,2
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,15,8,0.5460350513458252,0.5254645943641663,0.6,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,15,9,0.5564729571342468,0.5248323082923889,0.8,2
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,20,0,0.5564729571342468,0.5334230661392212,0.5,2
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,20,1,0.5460350513458252,0.5254645943641663,0.6,1
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,20,2,0.5581884384155273,0.5351516604423523,0.4,3
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,20,3,0.5677154064178467,0.5393601655960083,0.4,2
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,20,4,0.5677154064178467,0.5387243032455444,0.4,3
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,20,5,0.5677154064178467,0.5362790822982788,0.5,2
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,20,6,0.5581884384155273,0.5414199829101562,0.3,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,20,7,0.5778768062591553,0.539202868938446,0.5,3
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,20,8,0.5677154064178467,0.5460636019706726,0.3,5
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,20,9,0.5778768062591553,0.5480613708496094,0.3,5
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,25,0,0.5778768062591553,0.5449444055557251,0.3,3
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,25,1,0.5778768062591553,0.5414836406707764,0.4,3
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,25,2,0.5677154064178467,0.5443727970123291,0.3,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,25,3,0.5778768062591553,0.5489732027053833,0.3,5
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,25,4,0.5564729571342468,0.534043550491333,0.5,2
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,25,5,0.5778768062591553,0.5456549525260925,0.3,3
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,25,6,0.5581884384155273,0.5419219732284546,0.3,3
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,25,7,0.5778768062591553,0.5453993678092957,0.3,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,25,8,0.5778768062591553,0.5489732027053833,0.3,5
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,25,9,0.5778768062591553,0.5519579648971558,0.2,6
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,30,0,0.5581884384155273,0.5420483350753784,0.3,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,30,1,0.5677154064178467,0.5478624105453491,0.3,5
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,30,2,0.5778768062591553,0.550452709197998,0.3,5
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,30,3,0.5581884384155273,0.544524610042572,0.3,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,30,4,0.5778768062591553,0.547345757484436,0.3,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,30,5,0.5778768062591553,0.5475181937217712,0.3,5
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,30,6,0.5564729571342468,0.5383907556533813,0.4,2
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,30,7,0.5564729571342468,0.535801112651825,0.5,2
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,30,8,0.5581884384155273,0.5424413681030273,0.3,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,30,9,0.5778768062591553,0.5487853288650513,0.3,5
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,35,0,0.5778768062591553,0.5508102178573608,0.2,5
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,35,1,0.5778768062591553,0.5475181937217712,0.3,5
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,35,2,0.5677154064178467,0.5460636019706726,0.3,5
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,35,3,0.5677154064178467,0.5457435846328735,0.3,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,35,4,0.5778768062591553,0.5519579648971558,0.2,6
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,35,5,0.5778768062591553,0.5508171319961548,0.3,6
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,35,6,0.5677154064178467,0.5434016585350037,0.3,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,35,7,0.5677154064178467,0.5421334505081177,0.3,2
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,35,8,0.5778768062591553,0.5485451817512512,0.3,5
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,35,9,0.5778768062591553,0.5487008094787598,0.3,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,40,0,0.5778768062591553,0.5474689602851868,0.3,3
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,40,1,0.5778768062591553,0.5500974059104919,0.3,5
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,40,2,0.5778768062591553,0.5525010824203491,0.2,6
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,40,3,0.5778768062591553,0.5525010824203491,0.2,6
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,40,4,0.5778768062591553,0.5519579648971558,0.2,6
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,40,5,0.5778768062591553,0.5525010824203491,0.2,6
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,40,6,0.5778768062591553,0.5525010824203491,0.2,6
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,40,7,0.5778768062591553,0.5525010824203491,0.2,6
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,40,8,0.5778768062591553,0.5463446974754333,0.3,3
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,40,9,0.5778768062591553,0.5525010824203491,0.2,6
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,45,0,0.5778768062591553,0.5486166477203369,0.3,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,45,1,0.5778768062591553,0.5517882108688354,0.3,6
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,45,2,0.5778768062591553,0.5495878458023071,0.3,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,45,3,0.5778768062591553,0.5525010824203491,0.2,6
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,45,4,0.5778768062591553,0.5525010824203491,0.2,6
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,45,5,0.5778768062591553,0.550452709197998,0.3,5
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,45,6,0.5778768062591553,0.5525010824203491,0.2,6
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,45,7,0.5778768062591553,0.5508102178573608,0.2,5
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,45,8,0.5778768062591553,0.5487008094787598,0.3,4
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,45,9,0.5778768062591553,0.5525010824203491,0.2,6
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,50,0,0.5778768062591553,0.5525010824203491,0.2,6
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,50,1,0.5778768062591553,0.5525010824203491,0.2,6
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,50,2,0.5778768062591553,0.5525010824203491,0.2,6
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,50,3,0.5778768062591553,0.5525010824203491,0.2,6
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,50,4,0.5778768062591553,0.5525010824203491,0.2,6
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,50,5,0.5778768062591553,0.5525010824203491,0.2,6
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,50,6,0.5778768062591553,0.5525010824203491,0.2,6
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,50,7,0.5778768062591553,0.5525010824203491,0.2,6
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,50,8,0.5778768062591553,0.5525010824203491,0.2,6
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,50,9,0.5778768062591553,0.5525010824203491,0.2,6
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,51,0,0.5778768062591553,0.5525010824203491,0.2,6
sentence-transformers/all-MiniLM-L6-v2,800,80,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,51,1,0.5778768062591553,0.5525010824203491,0.2,6
